股票代碼,股票名稱,產業別,市場別
087425,碩天元大3A購03,,上市
087426,碩天元大3A購04,,上市
087427,上緯控元大3A購03,,上市
087428,材料元大3A購12,,上市
087429,材料元大3A購13,,上市
08742T,臺股指元富3C售06,,上市
087430,材料元大3A購14,,上市
087431,天鈺元大3B購02,,上市
087432,中磊元大3A購02,,上市
087433,瑞儀元大3A購01,,上市
087434,瑞儀元大3A購02,,上市
087435,瑞儀元大3A購03,,上市
087436,力成元大3A購01,,上市
087437,樺漢元大3A購04,,上市
087438,樺漢元大3A購05,,上市
087439,帝寶元大3A購02,,上市
08743T,臺股指元富3C售07,,上市
087440,至上元大3A購04,,上市
087441,巨大元大3A購02,,上市
087442,電子類元大3C購01,,上市
087443,第一銅群益3A購01,,上市
087444,大成鋼群益3C購02,,上市
087445,川湖群益3A購05,,上市
087446,光寶科群益3A購05,,上市
087447,台達電群益44購01,,上市
087448,台達電群益46購01,,上市
087449,華通群益3A購06,,上市
08744T,臺股指元富3C售08,,上市
087450,鴻海群益3A購13,,上市
087451,鴻海群益3A購14,,上市
087452,鴻海群益3A購15,,上市
087453,鴻海群益3A購16,,上市
087454,鴻海群益3A購17,,上市
087455,國巨群益3A購02,,上市
087456,順德群益3C購01,,上市
087457,英業達群益3A購06,,上市
087458,英業達群益3C購03,,上市
087459,燿華群益3C購01,,上市
08745T,鴻海富邦3C售07,,上市
087460,燿華群益3C購02,,上市
087461,菱生群益3C購01,,上市
087462,台光電群益3C購04,,上市
087463,群光群益3A購04,,上市
087464,建準群益41購02,,上市
087465,聯發科群益42購06,,上市
087466,聯發科群益42購07,,上市
087467,聯發科群益43購09,,上市
087468,可成群益3B購03,,上市
087469,一詮群益3C購01,,上市
08746T,聯發科富邦3C售06,,上市
087470,長榮航群益3A購06,,上市
087471,亞航群益3A購01,,上市
087472,亞航群益3C購01,,上市
087473,漢翔群益3A購01,,上市
087474,長榮太群益3A購01,,上市
087475,長榮太群益3C購01,,上市
087476,農林群益3C購01,,上市
087477,神基群益44購01,,上市
087478,亞光群益3C購01,,上市
087479,偉訓群益3C購01,,上市
08747T,聯發科富邦3C售07,,上市
087480,建漢群益3A購01,,上市
087481,緯創群益3C購09,,上市
087482,緯創群益44購01,,上市
087483,台勝科群益3C購01,,上市
087484,辛耘群益3A購04,,上市
087485,碩天群益3A購01,,上市
087486,材料群益3A購07,,上市
087487,和碩群益3A購01,,上市
087488,天鈺群益3A購03,,上市
087489,瑞儀群益3A購03,,上市
08748T,台灣50凱基3C售08,,上市
087490,聯茂群益3C購01,,上市
087491,晶心科群益3A購01,,上市
087492,緯穎群益3A購06,,上市
087493,緯穎群益44購01,,上市
087494,至上群益3A購01,,上市
087495,鈺齊群益3C購01,,上市
087496,世紀鋼群益3A購06,,上市
087497,台灣50元富41購01,,上市
087498,華電元富44購01,,上市
087499,生達元富3B購01,,上市
08749T,台灣50凱基3C售09,,上市
087500,中鴻元富41購01,,上市
087501,台積電元富47購02,,上市
087502,順德元富41購01,,上市
087503,一詮元富41購01,,上市
087504,怡利電元富41購01,,上市
087505,偉訓元富3B購01,,上市
087506,台勝科元富3A購01,,上市
087507,康普元富3A購01,,上市
087508,康普元富41購01,,上市
087509,佳必琪元富3A購01,,上市
08750T,鴻準凱基3C售03,,上市
087510,佳必琪元富41購01,,上市
087511,佳必琪元富44購01,,上市
087512,瑞祺元富3A購03,,上市
087513,瑞祺元富41購01,,上市
087514,中砂兆豐3C購01,,上市
087515,建準兆豐3C購01,,上市
087516,神達兆豐3C購01,,上市
087517,晶碩兆豐41購01,,上市
087518,光寶科國泰3C購01,,上市
087519,威盛國泰3C購01,,上市
08751T,臺股指凱基3C售37,,上市
087520,建準國泰3C購01,,上市
087521,一詮國泰3C購01,,上市
087522,創意國泰3C購01,,上市
087523,創意國泰3C購02,,上市
087524,嘉澤國泰3C購01,,上市
087525,日月光國泰3C購01,,上市
087526,愛普國泰3C購01,,上市
087527,力智國泰3C購01,,上市
087528,勤誠國泰3C購02,,上市
087529,光寶科國票41購01,,上市
08752T,昇陽半群益42售02,,上市
087530,光寶科國票42購01,,上市
087531,佳必琪國票42購01,,上市
087532,佳必琪國票43購01,,上市
087533,佳必琪國票44購01,,上市
087534,矽創國票3B購01,,上市
087535,鴻準台新3A購01,,上市
087536,華新科台新3A購01,,上市
087537,國巨富邦3C購02,,上市
087538,鴻準富邦3C購01,,上市
087539,藍天富邦3C購01,,上市
08753T,臺股指元大43售20,,上市
087540,新光金富邦3C購01,,上市
087541,TPK富邦41購01,,上市
087542,凌華富邦3C購01,,上市
087543,愛普富邦3C購02,,上市
087544,中興電凱基3A購07,,上市
087545,和大凱基3A購01,,上市
087546,信錦凱基3A購02,,上市
087547,亞德客凱基3A購01,,上市
087548,永光凱基3A購02,,上市
087549,勝一凱基3A購01,,上市
08754T,臺股指元大43售21,,上市
087550,廣宇凱基3A購01,,上市
087551,廣宇凱基3A購02,,上市
087552,海悅凱基3A購01,,上市
087553,鴻準凱基3A購01,,上市
087554,鴻準凱基3A購02,,上市
087555,鴻準凱基3A購03,,上市
087556,藍天凱基3A購01,,上市
087557,盟立凱基3A購01,,上市
087558,盟立凱基3A購02,,上市
087559,一詮凱基3C購01,,上市
08755T,臺股指元大43售22,,上市
087560,一詮凱基44購01,,上市
087561,華立凱基3A購01,,上市
087562,嘉晶凱基3A購01,,上市
087563,嘉晶凱基3A購02,,上市
087564,信邦凱基3A購01,,上市
087565,德律凱基3A購01,,上市
087566,偉訓凱基3B購01,,上市
087567,威健凱基3A購01,,上市
087568,蔚華科凱基3A購01,,上市
087569,蔚華科凱基3A購02,,上市
08756T,臺股指元大43售23,,上市
087570,建漢凱基3A購01,,上市
087571,玉晶光凱基3A購04,,上市
087572,創意凱基3A購10,,上市
087573,創意凱基41購01,,上市
087574,洋華凱基3A購01,,上市
087575,洋華凱基3A購02,,上市
087576,TPK凱基3A購01,,上市
087577,TPK凱基3A購02,,上市
087578,炎洲凱基3A購01,,上市
087579,瑞智凱基3A購01,,上市
08757T,臺股指元大43售24,,上市
087580,三福化凱基3A購01,,上市
087581,臻鼎凱基3A購01,,上市
087582,臻鼎凱基3B購01,,上市
087583,臻鼎凱基3C購01,,上市
087584,東科凱基3A購01,,上市
087585,東科凱基3A購02,,上市
087586,乙盛凱基3A購01,,上市
087587,乙盛凱基3A購02,,上市
087588,崇越凱基3A購01,,上市
087589,凌華凱基3A購01,,上市
08758T,南電中信3C售02,,上市
087590,帆宣凱基3A購01,,上市
087591,帆宣凱基3A購02,,上市
087592,佳必琪凱基3B購01,,上市
087593,佳必琪凱基41購02,,上市
087594,佳必琪凱基43購02,,上市
087595,聯茂凱基3B購01,,上市
087596,樺漢凱基3A購02,,上市
087597,保瑞凱基3A購01,,上市
087598,保瑞凱基3B購01,,上市
087599,保瑞凱基3C購01,,上市
08759T,台積電富邦3C售07,,上市
087600,達發凱基3A購01,,上市
087601,達發凱基3B購01,,上市
087602,達發凱基3C購01,,上市
087603,愛普凱基41購02,,上市
087604,天虹凱基3A購01,,上市
087605,明基材凱基3A購01,,上市
087606,威宏凱基3A購01,,上市
087607,富邦媒凱基3A購01,,上市
087608,美利達凱基3A購01,,上市
087609,成霖凱基3A購01,,上市
08760T,臺股指富邦41售10,,上市
087610,中興電中信42購01,,上市
087611,國巨中信3B購01,,上市
087612,廣宇中信3B購01,,上市
087613,鴻準中信3B購01,,上市
087614,國票金中信3A購01,,上市
087615,創意中信3A購02,,上市
087616,創意中信3B購01,,上市
087617,創意中信3C購01,,上市
087618,創意中信41購01,,上市
087619,創意中信42購01,,上市
08761T,臺股指富邦41售11,,上市
087620,臻鼎中信3A購01,,上市
087621,臻鼎中信41購01,,上市
087622,帆宣中信3A購01,,上市
087623,聯茂中信3C購01,,上市
087624,晶碩中信3B購01,,上市
087625,達發中信3A購01,,上市
087626,達發中信3B購01,,上市
087627,愛普中信3A購01,,上市
087628,愛普中信3B購01,,上市
087629,滬深2X永豐3A購04,,上市
08762T,臺股指富邦42售10,,上市
087630,滬深2X永豐3A購05,,上市
087631,和大永豐3A購01,,上市
087632,亞德客永豐3A購01,,上市
087633,勝一永豐3B購01,,上市
087634,鴻海永豐3C購05,,上市
087635,鴻海永豐41購01,,上市
087636,廣宇永豐3B購01,,上市
087637,廣宇永豐3C購01,,上市
087638,友訊永豐3C購01,,上市
087639,海悅永豐3C購01,,上市
08763T,中興電凱基3C售07,,上市
087640,鴻準永豐3B購01,,上市
087641,鴻準永豐3C購01,,上市
087642,鴻準永豐41購01,,上市
087643,藍天永豐3C購01,,上市
087644,威盛永豐3A購03,,上市
087645,億光永豐3C購01,,上市
087646,毅嘉永豐3C購01,,上市
087647,志聖永豐41購01,,上市
087648,瑞軒永豐3C購01,,上市
087649,華新科永豐3C購01,,上市
08764T,臺股指凱基43售34,,上市
087650,國產永豐3A購01,,上市
087651,華固永豐41購01,,上市
087652,長榮永豐3A購08,,上市
087653,漢翔永豐3A購01,,上市
087654,華立永豐41購01,,上市
087655,嘉晶永豐41購01,,上市
087656,信邦永豐3A購01,,上市
087657,德律永豐3A購01,,上市
087658,威健永豐3A購01,,上市
087659,華晶科永豐3C購02,,上市
08765T,臺股指凱基43售35,,上市
087660,融程電永豐3B購01,,上市
087661,創意永豐3B購03,,上市
087662,創意永豐3C購01,,上市
087663,創意永豐42購01,,上市
087664,TPK永豐3C購01,,上市
087665,永崴控永豐3C購01,,上市
087666,定穎控永豐3C購02,,上市
087667,炎洲永豐3C購01,,上市
087668,三福化永豐3A購01,,上市
087669,材料永豐3C購01,,上市
08766T,臺股指凱基43售36,,上市
087670,臻鼎永豐3C購01,,上市
087671,乙盛永豐3C購01,,上市
087672,崇越永豐3A購01,,上市
087673,豐藝永豐41購01,,上市
087674,帆宣永豐3B購01,,上市
087675,保瑞永豐3B購01,,上市
087676,保瑞永豐3C購02,,上市
087677,保瑞永豐41購01,,上市
087678,達發永豐3C購01,,上市
087679,達發永豐41購01,,上市
08767T,臺股指凱基43售37,,上市
087680,達發永豐42購01,,上市
087681,愛普永豐3A購02,,上市
087682,愛普永豐3B購01,,上市
087683,愛普永豐41購01,,上市
087684,晶心科永豐3C購01,,上市
087685,鼎基永豐3C購01,,上市
087686,明基材永豐3B購01,,上市
087687,富邦媒永豐3A購01,,上市
087688,美利達永豐3A購01,,上市
087689,中興電統一44購04,,上市
08768T,T50正2元富41售01,,上市
087690,大亞統一45購01,,上市
087691,勝一統一43購01,,上市
087692,勝一統一44購01,,上市
087693,勝一統一46購01,,上市
087694,廣宇統一44購01,,上市
087695,鴻準統一43購01,,上市
087696,鴻準統一44購01,,上市
087697,鴻準統一44購02,,上市
087698,鴻準統一44購03,,上市
087699,鴻準統一44購04,,上市
08769T,日本2X元富43售01,,上市
087700,鴻準統一44購05,,上市
087701,志聖統一44購01,,上市
087702,志聖統一46購01,,上市
087703,華新科統一44購01,,上市
087704,創意統一44購01,,上市
087705,臻鼎統一43購01,,上市
087706,臻鼎統一44購01,,上市
087707,臻鼎統一44購02,,上市
087708,臻鼎統一44購03,,上市
087709,臻鼎統一44購04,,上市
08770T,牧德國票41售02,,上市
087710,臻鼎統一46購01,,上市
087711,帆宣統一44購01,,上市
087712,聯茂統一43購02,,上市
087713,聯茂統一44購01,,上市
087714,保瑞統一4C購01,,上市
087715,達發統一44購01,,上市
087716,達發統一4C購01,,上市
087717,T50反1元富44購02,,上市
087718,元金2X元富3A購01,,上市
087719,中宇元富3A購01,,上市
08771T,台灣50元大3C售13,,上市
087720,鴻準元富3A購02,,上市
087721,鴻準元富41購01,,上市
087722,興勤元富3A購01,,上市
087723,一詮元富3B購02,,上市
087724,華新科元富41購01,,上市
087725,華新科元富41購02,,上市
087726,德律元富3A購01,,上市
087727,蔚華科元富3A購01,,上市
087728,創意元富3A購05,,上市
087729,創意元富3A購06,,上市
08772T,台灣50元大3C售14,,上市
087730,創意元富3A購07,,上市
087731,牧德元富3A購02,,上市
087732,洋華元富3A購01,,上市
087733,洋華元富3A購02,,上市
087734,臻鼎元富3A購01,,上市
087735,乙盛元富3A購02,,上市
087736,乙盛元富3A購03,,上市
087737,帆宣元富3A購02,,上市
087738,佳必琪元富41購02,,上市
087739,聯茂元富3A購01,,上市
08773T,台灣50元大3C售15,,上市
087740,保瑞元富3A購01,,上市
087741,保瑞元富3A購02,,上市
087742,保瑞元富41購01,,上市
087743,晶碩元富3A購02,,上市
087744,達發元富3A購01,,上市
087745,達發元富3A購02,,上市
087746,愛普元富3A購01,,上市
087747,嘉基元富3A購01,,上市
087748,天虹元富3A購01,,上市
087749,臺股指元富41購01,,上市
08774T,道瓊銀元大41售02,,上市
087750,台灣50群益3A購04,,上市
087751,元債2X群益44購02,,上市
087752,集盛群益3A購01,,上市
087753,中興電群益3A購08,,上市
087754,中興電群益3A購09,,上市
087755,中興電群益3A購10,,上市
087756,和大群益3A購01,,上市
087757,亞德客群益3B購01,,上市
087758,華新群益3A購03,,上市
087759,大亞群益3A購01,,上市
08775T,燿華元大3C售03,,上市
087760,勝一群益3C購01,,上市
087761,第一銅群益3B購01,,上市
087762,聯電群益42購05,,上市
087763,台達電群益42購02,,上市
087764,楠梓電群益3C購01,,上市
087765,鴻海群益3A購18,,上市
087766,鴻海群益3A購19,,上市
087767,鴻海群益3B購09,,上市
087768,國巨群益3A購03,,上市
087769,旺宏群益3A購01,,上市
08776T,冠德元大3C售06,,上市
087770,佳世達群益3A購03,,上市
087771,鴻準群益3B購01,,上市
087772,鴻準群益3C購01,,上市
087773,藍天群益3A購01,,上市
087774,南亞科群益3A購02,,上市
087775,建準群益3B購04,,上市
087776,美律群益42購01,,上市
087777,聯發科群益42購08,,上市
087778,聯發科群益42購09,,上市
087779,盟立群益3A購01,,上市
08777T,T50正2永豐41售02,,上市
087780,一詮群益3C購02,,上市
087781,瑞軒群益41購01,,上市
087782,國產群益3A購01,,上市
087783,華固群益3B購01,,上市
087784,漢翔群益3A購02,,上市
087785,台中銀群益3A購01,,上市
087786,王道銀群益3B購01,,上市
087787,嘉晶群益3A購01,,上市
087788,威健群益3A購01,,上市
087789,智原群益3A購06,,上市
08778T,台灣50凱基3C售11,,上市
087790,蔚華科群益3A購01,,上市
087791,創意群益3A購06,,上市
087792,創意群益3A購07,,上市
087793,洋華群益3A購01,,上市
087794,洋華群益3A購02,,上市
087795,定穎控群益42購01,,上市
087796,炎洲群益3A購01,,上市
087797,東科群益3A購01,,上市
087798,虹堡群益42購01,,上市
087799,凌華群益3C購01,,上市
08779T,台灣50凱基3C售12,,上市
087800,豐藝群益3C購01,,上市
087801,瑞祺群益3A購01,,上市
087802,保瑞群益3A購01,,上市
087803,保瑞群益3A購02,,上市
087804,保瑞群益3B購01,,上市
087805,保瑞群益3C購01,,上市
087806,愛普群益3B購02,,上市
087807,愛普群益3B購03,,上市
087808,愛普群益3C購02,,上市
087809,富邦媒群益3A購01,,上市
08780T,T50正2凱基41售02,,上市
087810,美利達群益3A購01,,上市
087811,美利達群益3A購02,,上市
087812,臺股指群益3A購30,,上市
087813,臺股指群益3A購31,,上市
087814,臺股指群益3A購32,,上市
087815,元黃金元大3C購01,,上市
087816,元日2X元大3C購02,,上市
087817,群高息元大3A購02,,上市
087818,群高息元大43購02,,上市
087819,集盛元大3A購01,,上市
08781T,燿華凱基3C售02,,上市
087820,中興電元大3B購05,,上市
087821,中興電元大41購04,,上市
087822,中宇元大3A購01,,上市
087823,和大元大3A購01,,上市
087824,亞德客元大41購01,,上市
087825,亞德客元大42購01,,上市
087826,亞德客元大44購01,,上市
087827,大山元大3A購01,,上市
087828,勝一元大3A購01,,上市
087829,勝一元大3A購02,,上市
08782T,微星凱基3C售03,,上市
087830,鴻海元大3B購05,,上市
087831,鴻海元大41購05,,上市
087832,鴻海元大44購02,,上市
087833,廣宇元大3B購01,,上市
087834,廣宇元大41購01,,上市
087835,鴻準元大3A購01,,上市
087836,鴻準元大3A購02,,上市
087837,鴻準元大3B購01,,上市
087838,鴻準元大3C購01,,上市
087839,鴻準元大3C購02,,上市
08783T,昇陽半凱基3C售03,,上市
087840,藍天元大3A購01,,上市
087841,大同元大3B購02,,上市
087842,大同元大41購02,,上市
087843,億光元大3A購01,,上市
087844,盟立元大3A購01,,上市
087845,盟立元大3B購01,,上市
087846,國產元大3A購01,,上市
087847,華固元大3A購01,,上市
087848,神基元大3B購05,,上市
087849,神基元大41購03,,上市
08784T,臺股指凱基41售21,,上市
087850,華立元大3C購01,,上市
087851,嘉晶元大3A購01,,上市
087852,信邦元大3A購01,,上市
087853,信邦元大3A購02,,上市
087854,信邦元大3B購01,,上市
087855,德律元大3A購01,,上市
087856,威健元大3A購01,,上市
087857,蔚華科元大3A購01,,上市
087858,融程電元大3A購01,,上市
087859,洋華元大3A購01,,上市
08785T,臺股指凱基43售38,,上市
087860,洋華元大3A購02,,上市
087861,炎洲元大3C購01,,上市
087862,瑞智元大3A購01,,上市
087863,三福化元大3B購01,,上市
087864,三福化元大3B購02,,上市
087865,聯德元大3A購01,,上市
087866,臻鼎元大3B購01,,上市
087867,臻鼎元大41購01,,上市
087868,臻鼎元大41購02,,上市
087869,臻鼎元大41購03,,上市
08786T,上証2X元富3C售01,,上市
087870,東科元大3A購01,,上市
087871,東科元大3A購02,,上市
087872,乙盛元大3A購01,,上市
087873,乙盛元大3A購02,,上市
087874,崇越元大3A購01,,上市
087875,凌華元大3B購01,,上市
087876,帆宣元大3B購01,,上市
087877,帆宣元大41購01,,上市
087878,帆宣元大41購02,,上市
087879,保瑞元大3A購01,,上市
08787T,元金2X元富3C售01,,上市
087880,保瑞元大3A購02,,上市
087881,保瑞元大3B購01,,上市
087882,晶碩元大3B購01,,上市
087883,晶碩元大41購01,,上市
087884,達發元大3A購01,,上市
087885,達發元大3A購02,,上市
087886,富邦媒元大3A購01,,上市
087887,富邦媒元大3A購02,,上市
087888,台汽電元大3B購01,,上市
087889,台汽電元大41購01,,上市
08788T,鴻準元富3C售04,,上市
087890,美利達元大3A購01,,上市
087891,美利達元大3A購02,,上市
087892,台灣50中信3A購03,,上市
087893,台灣50中信42購01,,上市
087894,科技息中信41購01,,上市
087895,亞力中信41購01,,上市
087896,第一銅中信3A購01,,上市
087897,台積電中信3B購05,,上市
087898,嘉晶中信3A購01,,上市
087899,京鼎中信3B購01,,上市
08789T,京元電元富3C售02,,上市
087900,上緯控中信3A購01,,上市
087901,聯茂中信3B購01,,上市
087902,保瑞中信3A購01,,上市
087903,亞力永豐3C購03,,上市
087904,華通永豐3A購04,,上市
087905,鴻海永豐44購03,,上市
087906,鴻海永豐45購02,,上市
087907,鴻海永豐46購03,,上市
087908,台積電永豐42購02,,上市
087909,台積電永豐44購01,,上市
08790T,華晶科國票41售02,,上市
087910,大同永豐3C購02,,上市
087911,南亞科永豐3A購01,,上市
087912,長榮永豐42購01,,上市
087913,長榮永豐44購01,,上市
087914,華立永豐3A購01,,上市
087915,奇鋐永豐3C購02,,上市
087916,上緯控永豐3B購01,,上市
087917,日月光永豐3A購02,,上市
087918,材料永豐41購01,,上市
087919,崇越永豐3C購01,,上市
08791T,T50正2元大41售02,,上市
087920,帆宣永豐3A購02,,上市
087921,樺漢永豐3A購01,,上市
087922,矽力永豐3C購01,,上市
087923,采鈺永豐3C購01,,上市
087924,鴻海台新3A購03,,上市
087925,上品台新3A購01,,上市
087926,保瑞台新3A購01,,上市
087927,上銀兆豐44購01,,上市
087928,台積電兆豐3C購01,,上市
087929,一詮兆豐3C購01,,上市
08792T,群高息元大43售04,,上市
087930,創意兆豐3A購01,,上市
087931,創意兆豐3B購01,,上市
087932,群創兆豐3C購01,,上市
087933,天鈺兆豐3C購01,,上市
087934,中興電群益3A購11,,上市
087935,亞力群益3C購01,,上市
087936,華榮群益3A購03,,上市
087937,聯電群益42購06,,上市
087938,台達電群益44購02,,上市
087939,廣宇群益3A購01,,上市
08793T,牧德元大3C售02,,上市
087940,廣宇群益3B購01,,上市
087941,旺宏群益3C購01,,上市
087942,鴻準群益3A購01,,上市
087943,佳能群益3A購01,,上市
087944,佳能群益3B購01,,上市
087945,建準群益3C購01,,上市
087946,盟立群益3C購01,,上市
087947,一詮群益3A購02,,上市
087948,萬海群益3A購01,,上市
087949,玉晶光群益3A購02,,上市
08794T,台灣50永豐3C售02,,上市
087950,玉晶光群益3C購04,,上市
087951,創意群益3A購08,,上市
087952,創意群益3A購09,,上市
087953,神達群益3C購01,,上市
087954,致伸群益3C購01,,上市
087955,臻鼎群益3B購01,,上市
087956,臻鼎群益3C購01,,上市
087957,帆宣群益3A購01,,上市
087958,帆宣群益3A購02,,上市
087959,帆宣群益3B購01,,上市
08795T,台積電永豐41售04,,上市
087960,聯茂群益3C購02,,上市
087961,聯茂群益42購01,,上市
087962,迅得群益3B購01,,上市
087963,保瑞群益3A購03,,上市
087964,晶碩群益3A購01,,上市
087965,達發群益3A購01,,上市
087966,達發群益3C購01,,上市
087967,愛普群益3C購03,,上市
087968,台汽電群益3C購01,,上市
087969,巨大群益3A購03,,上市
08796T,A50正2元富3C售02,,上市
087970,亞力富邦3C購01,,上市
087971,第一銅富邦3C購01,,上市
087972,川湖富邦43購02,,上市
087973,美律富邦3C購02,,上市
087974,瑞軒富邦3C購01,,上市
087975,華固富邦41購01,,上市
087976,嘉晶富邦41購01,,上市
087977,信邦富邦3C購01,,上市
087978,創意富邦3C購01,,上市
087979,創意富邦3C購02,,上市
08797T,鴻準元富3C售05,,上市
087980,創意富邦42購01,,上市
087981,臻鼎富邦3C購01,,上市
087982,保瑞富邦3C購01,,上市
087983,達發富邦3C購01,,上市
087984,臺股指富邦41購05,,上市
087985,滬深2X凱基41購01,,上市
087986,日本2X凱基3C購02,,上市
087987,元債2X凱基44購01,,上市
087988,台塑凱基3A購01,,上市
087989,集盛凱基3A購01,,上市
08798T,群高息凱基43售03,,上市
087990,中宇凱基3A購01,,上市
087991,亞德客凱基44購01,,上市
087992,大山凱基3A購01,,上市
087993,寶齡凱基3B購01,,上市
087994,第一銅凱基3A購01,,上市
087995,台達電凱基3A購05,,上市
087996,鴻海凱基3A購11,,上市
087997,鴻海凱基45購01,,上市
087998,鴻海凱基45購02,,上市
087999,台積電凱基3C購09,,上市
08799T,精英凱基41售01,,上市
088000,台積電凱基3C購10,,上市
088001,台積電凱基43購13,,上市
088002,鴻準凱基3A購05,,上市
088003,敬鵬凱基3B購01,,上市
088004,億光凱基3A購01,,上市
088005,毅嘉凱基3C購01,,上市
088006,南亞科凱基3C購01,,上市
088007,美律凱基41購01,,上市
088008,志聖凱基3C購02,,上市
088009,鉅祥凱基3B購02,,上市
08800T,玉晶光凱基3C售05,,上市
088010,華新科凱基3C購02,,上市
088011,國產凱基3A購01,,上市
088012,華固凱基3A購01,,上市
088013,信邦凱基3A購02,,上市
088014,欣興凱基3A購06,,上市
088015,融程電凱基3A購01,,上市
088016,創意凱基3A購11,,上市
088017,創意凱基43購01,,上市
088018,上緯控凱基3A購02,,上市
088019,定穎控凱基41購02,,上市
08801T,群創凱基41售01,,上市
088020,帆宣凱基3B購01,,上市
088021,聯茂凱基41購01,,上市
088022,瑞祺凱基41購01,,上市
088023,迅得凱基43購01,,上市
088024,保瑞凱基3A購02,,上市
088025,愛普凱基3A購03,,上市
088026,力積電凱基3A購01,,上市
088027,視陽凱基3A購01,,上市
088028,富鼎凱基3A購01,,上市
088029,台汽電凱基3B購01,,上市
08802T,香港2X元大43售02,,上市
088030,美利達凱基3A購02,,上市
088031,臺股指凱基3A購65,,上市
088032,臺股指凱基3A購67,,上市
088033,電子類凱基3C購01,,上市
088034,上証2X元富44購01,,上市
088035,第一銅元富3A購01,,上市
088036,一詮元富41購02,,上市
088037,材料元富3A購06,,上市
088038,聯茂元富3A購02,,上市
088039,視陽元富3A購01,,上市
08803T,群臺2X國票42售01,,上市
088040,堤維西國票3C購01,,上市
088041,信錦國票3C購01,,上市
088042,大同國票3B購01,,上市
088043,大同國票3C購01,,上市
088044,盟立國票3B購01,,上市
088045,一詮國票41購01,,上市
088046,蔚華科國票3A購01,,上市
088047,蔚華科國票3C購01,,上市
088048,融程電國票3B購01,,上市
088049,洋華國票3B購01,,上市
08804T,長榮國票41售02,,上市
088050,台耀國票3B購02,,上市
088051,三福化國票3B購01,,上市
088052,天鈺國票3A購02,,上市
088053,天鈺國票3C購01,,上市
088054,東科國票3B購01,,上市
088055,凌華國票3B購01,,上市
088056,達發國票3A購01,,上市
088057,達發國票3B購01,,上市
088058,亞力國泰3C購01,,上市
088059,中砂國泰3C購01,,上市
08805T,玉晶光國票3C售03,,上市
088060,華新國泰3C購01,,上市
088061,第一銅國泰3C購01,,上市
088062,國巨國泰3C購01,,上市
088063,瑞昱國泰3C購01,,上市
088064,文曄國泰3C購01,,上市
088065,聯鈞國泰3C購01,,上市
088066,材料國泰3C購01,,上市
088067,和碩國泰3C購01,,上市
088068,晶碩國泰3C購01,,上市
088069,至上國泰3C購01,,上市
08806T,FBNQ2X永豐42售01,,上市
088070,滬深2X元大3A購07,,上市
088071,香港2X元大3C購02,,上市
088072,南亞元大3A購02,,上市
088073,南亞元大3A購03,,上市
088074,東元元大3A購02,,上市
088075,東元元大3A購03,,上市
088076,中興電元大3B購06,,上市
088077,中興電元大41購05,,上市
088078,亞力元大3B購01,,上市
088079,大亞元大3B購03,,上市
08807T,祥碩永豐41售01,,上市
088080,聯電元大3B購02,,上市
088081,聯電元大41購02,,上市
088082,台達電元大3B購04,,上市
088083,台達電元大41購03,,上市
088084,鴻海元大3B購06,,上市
088085,鴻海元大41購06,,上市
088086,鴻海元大44購03,,上市
088087,仁寶元大3A購01,,上市
088088,燿華元大3B購02,,上市
088089,大同元大3B購03,,上市
08808T,精英國票41售03,,上市
088090,大同元大41購03,,上市
088091,大同元大44購01,,上市
088092,億光元大3A購02,,上市
088093,南亞科元大3B購01,,上市
088094,富邦金元大3A購01,,上市
088095,大立光元大3B購02,,上市
088096,大立光元大41購01,,上市
088097,大立光元大44購01,,上市
088098,聯陽元大3A購01,,上市
088099,玉晶光元大3B購02,,上市
08809T,昇陽半國票41售01,,上市
088100,敦泰元大3A購02,,上市
088101,牧德元大3C購01,,上市
088102,和碩元大3B購02,,上市
088103,天鈺元大3B購03,,上市
088104,虹堡元大41購01,,上市
088105,帆宣元大3A購01,,上市
088106,帆宣元大41購03,,上市
088107,台郡元大3A購01,,上市
088108,矽力元大3A購06,,上市
088109,瑞祺元大3A購02,,上市
08810T,香港2X凱基43售05,,上市
088110,訊芯元大3A購01,,上市
088111,訊芯元大3A購02,,上市
088112,訊芯元大3A購03,,上市
088113,保瑞元大3B購02,,上市
088114,保瑞元大41購01,,上市
088115,晶碩元大3A購01,,上市
088116,致新元大3A購01,,上市
088117,致新元大3A購02,,上市
088118,至上元大3A購05,,上市
088119,至上元大3A購06,,上市
08811T,祥碩凱基3C售03,,上市
088120,至上元大41購01,,上市
088121,勤誠元大3A購04,,上市
088122,臺股指元大3A購48,,上市
088123,臺股指元大3A購49,,上市
088124,臺股指元大3A購50,,上市
088125,漢翔富邦41購01,,上市
088126,聯茂富邦3C購02,,上市
088127,臺股指富邦44購02,,上市
088128,南亞科第一44購01,,上市
088129,川湖中信3A購02,,上市
08812T,祥碩凱基41售02,,上市
088130,鴻海中信41購01,,上市
088131,矽統中信3C購01,,上市
088132,技嘉中信3B購01,,上市
088133,華立中信3A購01,,上市
088134,邁達特中信3A購01,,上市
088135,緯穎中信3A購03,,上市
088136,緯穎中信3B購02,,上市
088137,南電中信3A購01,,上市
088138,中砂元富3A購03,,上市
088139,華新永豐3B購01,,上市
08813T,台積電統一42售06,,上市
088140,永光永豐3A購01,,上市
088141,美時永豐44購01,,上市
088142,上銀永豐3A購03,,上市
088143,川湖永豐3C購05,,上市
088144,台光電永豐3C購01,,上市
